time,AHTTemperatureSensor,IRSensor,UVSensor
2024-04-08 15:29:44-04:00,10.1,140,0
2024-04-08 15:29:45-04:00,10.1,148,0
2024-04-08 15:29:46-04:00,10.1,159,0
2024-04-08 15:29:47-04:00,10.1,168,0
2024-04-08 15:29:48-04:00,10.1,181,0
2024-04-08 15:29:49-04:00,10.1,189,0
2024-04-08 15:29:50-04:00,10.1,199,0
2024-04-08 15:29:51-04:00,10.1,215,0
2024-04-08 15:29:52-04:00,10.1,231,0
2024-04-08 15:29:53-04:00,10.1,246,0
2024-04-08 15:29:54-04:00,10.1,255,0
2024-04-08 15:29:55-04:00,10.1,267,0
2024-04-08 15:29:56-04:00,10.1,274,0
2024-04-08 15:29:57-04:00,10.1,283,0
2024-04-08 15:29:58-04:00,10.1,290,0
2024-04-08 15:29:59-04:00,10.1,303,0
2024-04-08 15:30:00-04:00,10.1,303,0
2024-04-08 15:30:01-04:00,10.1,314,0
2024-04-08 15:30:02-04:00,10.1,330,0
2024-04-08 15:30:03-04:00,10.1,341,0
2024-04-08 15:30:04-04:00,10.1,361,0
2024-04-08 15:30:05-04:00,10.1,371,0
2024-04-08 15:30:06-04:00,10.1,382,0
2024-04-08 15:30:07-04:00,10.1,386,0
2024-04-08 15:30:08-04:00,10.1,397,0
2024-04-08 15:30:09-04:00,10.1,403,0
2024-04-08 15:30:10-04:00,10.1,410,0
2024-04-08 15:30:11-04:00,10,426,0
2024-04-08 15:30:12-04:00,10.1,438,0
2024-04-08 15:30:13-04:00,10.1,458,0
2024-04-08 15:30:14-04:00,10.1,468,0
2024-04-08 15:30:15-04:00,10,473,0
2024-04-08 15:30:16-04:00,10,475,0
2024-04-08 15:30:17-04:00,10.1,482,0
2024-04-08 15:30:18-04:00,10.1,495,0
2024-04-08 15:30:19-04:00,10,515,0
2024-04-08 15:30:20-04:00,10,515,0
2024-04-08 15:30:21-04:00,10,526,0
2024-04-08 15:30:22-04:00,10,529,0
2024-04-08 15:30:23-04:00,10,529,0
2024-04-08 15:30:24-04:00,10,533,0
2024-04-08 15:30:25-04:00,10,541,0
2024-04-08 15:30:26-04:00,10,554,0
2024-04-08 15:30:27-04:00,10,560,0
2024-04-08 15:30:28-04:00,10,567,0
2024-04-08 15:30:29-04:00,10,579,0
2024-04-08 15:30:30-04:00,10,594,0
2024-04-08 15:30:31-04:00,10,604,0
2024-04-08 15:30:32-04:00,10,610,0
2024-04-08 15:30:33-04:00,10,616,0
2024-04-08 15:30:34-04:00,10,622,0
2024-04-08 15:30:35-04:00,10,626,0
2024-04-08 15:30:36-04:00,9.9,629,0
2024-04-08 15:30:37-04:00,9.9,629,0
2024-04-08 15:30:38-04:00,9.9,636,0
2024-04-08 15:30:39-04:00,9.9,644,0
2024-04-08 15:30:40-04:00,9.9,657,0
2024-04-08 15:30:41-04:00,9.9,665,0
2024-04-08 15:30:42-04:00,9.9,678,0
2024-04-08 15:30:43-04:00,9.9,688,0
2024-04-08 15:30:44-04:00,9.9,701,0
2024-04-08 15:30:45-04:00,9.9,710,0
2024-04-08 15:30:46-04:00,9.9,725,0
2024-04-08 15:30:47-04:00,9.9,740.5,0
2024-04-08 15:30:48-04:00,9.9,752,0
2024-04-08 15:30:49-04:00,9.9,761,0
2024-04-08 15:30:50-04:00,9.9,765,0
2024-04-08 15:30:51-04:00,9.9,768,0
2024-04-08 15:30:52-04:00,9.9,773,0
2024-04-08 15:30:53-04:00,9.9,785,0
2024-04-08 15:30:54-04:00,9.9,796,0
2024-04-08 15:30:55-04:00,9.8,810,0
2024-04-08 15:30:56-04:00,9.9,823,0
2024-04-08 15:30:57-04:00,9.9,844,0
2024-04-08 15:30:58-04:00,9.9,844,0
2024-04-08 15:30:59-04:00,9.8,858,0
2024-04-08 15:31:00-04:00,9.8,880,0
2024-04-08 15:31:01-04:00,9.8,894,0
2024-04-08 15:31:02-04:00,9.8,914,0
2024-04-08 15:31:03-04:00,9.8,924,0
2024-04-08 15:31:04-04:00,9.8,942,0
2024-04-08 15:31:05-04:00,9.8,966,0
2024-04-08 15:31:06-04:00,9.8,1001,0
2024-04-08 15:31:07-04:00,9.8,1039.5,0
2024-04-08 15:31:08-04:00,9.8,1072,0
2024-04-08 15:31:09-04:00,9.8,1085,0
2024-04-08 15:31:10-04:00,9.8,1095,0
2024-04-08 15:31:11-04:00,9.8,1108,0
2024-04-08 15:31:12-04:00,9.8,1120,0
2024-04-08 15:31:13-04:00,9.8,1139,0
2024-04-08 15:31:14-04:00,9.8,1153,0
2024-04-08 15:31:15-04:00,9.8,1177,0
2024-04-08 15:31:16-04:00,9.8,1191,0
2024-04-08 15:31:17-04:00,9.8,1204,0
2024-04-08 15:31:19-04:00,9.8,1212,0
2024-04-08 15:31:20-04:00,9.8,1231,0
2024-04-08 15:31:21-04:00,9.8,1246,0
2024-04-08 15:31:22-04:00,9.8,1273,0
2024-04-08 15:31:23-04:00,9.8,1296,0
2024-04-08 15:31:24-04:00,9.8,1331,0
2024-04-08 15:31:25-04:00,9.8,1354,0
2024-04-08 15:31:26-04:00,9.8,1379,0
2024-04-08 15:31:27-04:00,9.8,1398.5,0
2024-04-08 15:31:28-04:00,9.8,1414,0
2024-04-08 15:31:29-04:00,9.8,1431,0
2024-04-08 15:31:30-04:00,9.8,1453,0
2024-04-08 15:31:31-04:00,9.8,1484,0
2024-04-08 15:31:32-04:00,9.8,1511,0
2024-04-08 15:31:33-04:00,9.8,1511,0
2024-04-08 15:31:34-04:00,9.8,1530,0
2024-04-08 15:31:35-04:00,9.8,1539,0
2024-04-08 15:31:36-04:00,9.8,1553,0
2024-04-08 15:31:37-04:00,9.8,1552,0
2024-04-08 15:31:38-04:00,9.8,1564,0
2024-04-08 15:31:39-04:00,9.8,1583,0
2024-04-08 15:31:40-04:00,9.8,1630,0
2024-04-08 15:31:41-04:00,9.8,1647,0
2024-04-08 15:31:42-04:00,9.8,1677,0
2024-04-08 15:31:43-04:00,9.8,1727,0
2024-04-08 15:31:44-04:00,9.8,1755,0
2024-04-08 15:31:45-04:00,9.8,1783,0
2024-04-08 15:31:46-04:00,9.8,1798,0
2024-04-08 15:31:47-04:00,9.8,1826,0
2024-04-08 15:31:48-04:00,9.8,1856,0
2024-04-08 15:31:49-04:00,9.8,1889,0
2024-04-08 15:31:50-04:00,9.8,1911,0
2024-04-08 15:31:51-04:00,9.8,1911,0
2024-04-08 15:31:52-04:00,9.8,1951,0
2024-04-08 15:31:53-04:00,9.8,1981,0
2024-04-08 15:31:54-04:00,9.8,2031,0
2024-04-08 15:31:55-04:00,9.8,2059,0
2024-04-08 15:31:56-04:00,9.8,2084,0
2024-04-08 15:31:57-04:00,9.8,2094,0
2024-04-08 15:31:58-04:00,9.8,2098,0
2024-04-08 15:31:59-04:00,9.8,2102,0
2024-04-08 15:32:00-04:00,9.8,2108,0
2024-04-08 15:32:01-04:00,9.8,2111,0
2024-04-08 15:32:02-04:00,9.8,2105,0
2024-04-08 15:32:03-04:00,9.8,2102,0
2024-04-08 15:32:04-04:00,9.8,2113,0
2024-04-08 15:32:05-04:00,9.8,2132,0
2024-04-08 15:32:06-04:00,9.8,2132,0
2024-04-08 15:32:07-04:00,9.8,2147,0
2024-04-08 15:32:08-04:00,9.8,2186,0
2024-04-08 15:32:09-04:00,9.7,2209,0
2024-04-08 15:32:10-04:00,9.8,2230,0
2024-04-08 15:32:11-04:00,9.8,2254,0
2024-04-08 15:32:12-04:00,9.8,2288,0
2024-04-08 15:32:13-04:00,9.8,2316,0
2024-04-08 15:32:14-04:00,9.8,2351,0
2024-04-08 15:32:15-04:00,9.8,2367,0
2024-04-08 15:32:16-04:00,9.8,2401,0
2024-04-08 15:32:17-04:00,9.8,2447.5,0
2024-04-08 15:32:18-04:00,9.8,2493,0
2024-04-08 15:32:19-04:00,9.8,2532,0
2024-04-08 15:32:20-04:00,9.8,2552,0
2024-04-08 15:32:21-04:00,9.8,2554,0
2024-04-08 15:32:22-04:00,9.8,2561,0
2024-04-08 15:32:23-04:00,9.8,2569,0
2024-04-08 15:32:24-04:00,9.8,2583,0
2024-04-08 15:32:25-04:00,9.8,2622,0
2024-04-08 15:32:26-04:00,9.8,2637,0
2024-04-08 15:32:28-04:00,9.8,2676,0
2024-04-08 15:32:29-04:00,9.8,2699,0
2024-04-08 15:32:30-04:00,9.8,2732,0
2024-04-08 15:32:31-04:00,9.8,2756,0
2024-04-08 15:32:32-04:00,9.8,2790,0
2024-04-08 15:32:33-04:00,9.8,2811,0
2024-04-08 15:32:34-04:00,9.8,2839,0
2024-04-08 15:32:35-04:00,9.8,2849,0
2024-04-08 15:32:36-04:00,9.8,2864,0
2024-04-08 15:32:37-04:00,9.8,2878,0
2024-04-08 15:32:38-04:00,9.8,2930,0
2024-04-08 15:32:39-04:00,9.8,2975,0
2024-04-08 15:32:40-04:00,9.8,3009,0
2024-04-08 15:32:41-04:00,9.8,3033,0
2024-04-08 15:32:42-04:00,9.8,3051,0
2024-04-08 15:32:43-04:00,9.8,3071,0
2024-04-08 15:32:44-04:00,9.8,3092,0
2024-04-08 15:32:45-04:00,9.8,3115,0
2024-04-08 15:32:46-04:00,9.7,3141,0
2024-04-08 15:32:48-04:00,9.7,3168,0
2024-04-08 15:32:49-04:00,9.8,3191,0
2024-04-08 15:32:50-04:00,9.8,3213,0
2024-04-08 15:32:51-04:00,9.8,3232,0
2024-04-08 15:32:52-04:00,9.7,3274,0
2024-04-08 15:32:53-04:00,9.7,3287,0
2024-04-08 15:32:54-04:00,9.7,3322,0
2024-04-08 15:32:55-04:00,9.7,3351,0
2024-04-08 15:32:56-04:00,9.7,3388,0
2024-04-08 15:32:57-04:00,9.7,3443.5,0
2024-04-08 15:32:58-04:00,9.7,3496,0
2024-04-08 15:32:59-04:00,9.7,3542,0
2024-04-08 15:33:00-04:00,9.7,3576,0
2024-04-08 15:33:01-04:00,9.7,3606,0
2024-04-08 15:33:02-04:00,9.7,3636,0
2024-04-08 15:33:03-04:00,9.7,3636,0
2024-04-08 15:33:04-04:00,9.6,3677,0
2024-04-08 15:33:05-04:00,9.7,3704,0
2024-04-08 15:33:06-04:00,9.6,3760,0
2024-04-08 15:33:07-04:00,9.6,3796,0
2024-04-08 15:33:08-04:00,9.6,3844,0
2024-04-08 15:33:09-04:00,9.6,3878,0
2024-04-08 15:33:10-04:00,9.6,3904,0
2024-04-08 15:33:11-04:00,9.6,3927,0
2024-04-08 15:33:12-04:00,9.6,3962,0
2024-04-08 15:33:13-04:00,9.6,3982,0
2024-04-08 15:33:14-04:00,9.6,4027.5,0
2024-04-08 15:33:15-04:00,9.5,4078,0
2024-04-08 15:33:16-04:00,9.5,4099,0
2024-04-08 15:33:17-04:00,9.5,4125,0
2024-04-08 15:33:18-04:00,9.5,4148,0
2024-04-08 15:33:19-04:00,9.5,4187,0
2024-04-08 15:33:20-04:00,9.5,4227,0
2024-04-08 15:33:21-04:00,9.5,4273,0
2024-04-08 15:33:22-04:00,9.5,4303,0
2024-04-08 15:33:23-04:00,9.5,4303,0
2024-04-08 15:33:24-04:00,9.5,4323,0
2024-04-08 15:33:25-04:00,9.5,4345,0
2024-04-08 15:33:26-04:00,9.5,4380,0
2024-04-08 15:33:27-04:00,9.5,4396,0
2024-04-08 15:33:28-04:00,9.5,4412,0
2024-04-08 15:33:29-04:00,9.5,4429,0
2024-04-08 15:33:30-04:00,9.5,4456,0
2024-04-08 15:33:31-04:00,9.5,4475,0
2024-04-08 15:33:32-04:00,9.5,4522,0
2024-04-08 15:33:33-04:00,9.5,4547,0
2024-04-08 15:33:34-04:00,9.5,4583,0
2024-04-08 15:33:35-04:00,9.5,4619.5,0
2024-04-08 15:33:36-04:00,9.5,4654,0
2024-04-08 15:33:37-04:00,9.5,4654,0
2024-04-08 15:33:38-04:00,9.5,4683,0
2024-04-08 15:33:39-04:00,9.5,4692,0
2024-04-08 15:33:40-04:00,9.5,4716,0
2024-04-08 15:33:41-04:00,9.5,4733,0
2024-04-08 15:33:42-04:00,9.5,4764,0
2024-04-08 15:33:43-04:00,9.5,4800,0
2024-04-08 15:33:44-04:00,9.5,4841,0
2024-04-08 15:33:45-04:00,9.5,4861,0
2024-04-08 15:33:46-04:00,9.5,4883,0
2024-04-08 15:33:47-04:00,9.5,4911,0
2024-04-08 15:33:48-04:00,9.5,4931,0
2024-04-08 15:33:49-04:00,9.5,4961,0
2024-04-08 15:33:50-04:00,9.5,4988,0
2024-04-08 15:33:51-04:00,9.5,5014,0
2024-04-08 15:33:52-04:00,9.5,5039,0
2024-04-08 15:33:53-04:00,9.5,5066,0
2024-04-08 15:33:54-04:00,9.5,5087,0
2024-04-08 15:33:55-04:00,9.5,5115,0
2024-04-08 15:33:56-04:00,9.5,5133,0
2024-04-08 15:33:57-04:00,9.5,5133,0
2024-04-08 15:33:58-04:00,9.5,5154,0
2024-04-08 15:33:59-04:00,9.5,5174,0
2024-04-08 15:34:00-04:00,9.5,5192,0
2024-04-08 15:34:01-04:00,9.5,5206,0
2024-04-08 15:34:02-04:00,9.5,5220,0
2024-04-08 15:34:03-04:00,9.5,5247,0
2024-04-08 15:34:04-04:00,9.5,5262,0
2024-04-08 15:34:05-04:00,9.5,5284,0
2024-04-08 15:34:06-04:00,9.5,5303,0
2024-04-08 15:34:07-04:00,9.5,5350,0
2024-04-08 15:34:08-04:00,9.5,5401,0
2024-04-08 15:34:09-04:00,9.6,5418,0
2024-04-08 15:34:10-04:00,9.6,5434,0
2024-04-08 15:34:11-04:00,9.6,5434,0
2024-04-08 15:34:12-04:00,9.6,5428,0
2024-04-08 15:34:13-04:00,9.6,5430,0
2024-04-08 15:34:14-04:00,9.6,5439,0
2024-04-08 15:34:15-04:00,9.6,5457,0
2024-04-08 15:34:16-04:00,9.6,5480,0
2024-04-08 15:34:17-04:00,9.6,5504,0
2024-04-08 15:34:18-04:00,9.6,5501,0
2024-04-08 15:34:19-04:00,9.6,5506,0
2024-04-08 15:34:20-04:00,9.6,5509,0
2024-04-08 15:34:21-04:00,9.7,5520,0
2024-04-08 15:34:22-04:00,9.7,5551,0
2024-04-08 15:34:23-04:00,9.7,5601,0
2024-04-08 15:34:24-04:00,9.7,5649,0
2024-04-08 15:34:25-04:00,9.7,5669,0
2024-04-08 15:34:26-04:00,9.7,5699,0
2024-04-08 15:34:27-04:00,9.7,5710,0
2024-04-08 15:34:28-04:00,9.8,5749,0
2024-04-08 15:34:29-04:00,9.7,5778,0
2024-04-08 15:34:30-04:00,9.7,5778,0
2024-04-08 15:34:31-04:00,9.7,5828,0
2024-04-08 15:34:32-04:00,9.8,5848,0
2024-04-08 15:34:33-04:00,9.8,5874,0
2024-04-08 15:34:34-04:00,9.8,5891,0
2024-04-08 15:34:35-04:00,9.8,5929,0
2024-04-08 15:34:36-04:00,9.8,5955,0
2024-04-08 15:34:37-04:00,9.8,6007,0
2024-04-08 15:34:38-04:00,9.8,6007,0
2024-04-08 15:34:39-04:00,9.8,6053.5,0
2024-04-08 15:34:40-04:00,9.8,6107.5,0
2024-04-08 15:34:41-04:00,9.8,6156,0
2024-04-08 15:34:42-04:00,9.8,6183,0
2024-04-08 15:34:43-04:00,9.8,6207,0
2024-04-08 15:34:44-04:00,9.8,6263,0
2024-04-08 15:34:45-04:00,9.8,6290,0
2024-04-08 15:34:46-04:00,9.8,6333,0
2024-04-08 15:34:47-04:00,9.9,6360,0
2024-04-08 15:34:48-04:00,9.9,6360,0
2024-04-08 15:34:49-04:00,9.9,6392,0
2024-04-08 15:34:50-04:00,9.9,6409,0
2024-04-08 15:34:51-04:00,9.9,6441,0
2024-04-08 15:34:52-04:00,9.9,6455,0
2024-04-08 15:34:53-04:00,9.9,6503,0
2024-04-08 15:34:54-04:00,9.9,6545,0
2024-04-08 15:34:55-04:00,9.9,6586,0
2024-04-08 15:34:56-04:00,9.9,6616,0
2024-04-08 15:34:57-04:00,9.9,6654,0
2024-04-08 15:34:58-04:00,9.9,6678,0
2024-04-08 15:34:59-04:00,9.9,6695,0
2024-04-08 15:35:00-04:00,9.9,6728,0
2024-04-08 15:35:01-04:00,10,6765.5,0
2024-04-08 15:35:02-04:00,9.9,6805,0
2024-04-08 15:35:03-04:00,10,6834,0
2024-04-08 15:35:04-04:00,10,6891,0
2024-04-08 15:35:05-04:00,10,6918,0
2024-04-08 15:35:06-04:00,10,6954,0
2024-04-08 15:35:07-04:00,10,6954,0
2024-04-08 15:35:08-04:00,10,6998,0
2024-04-08 15:35:09-04:00,10,7039,0
2024-04-08 15:35:10-04:00,10,7086,0
2024-04-08 15:35:11-04:00,10,7086,0
2024-04-08 15:35:12-04:00,10,7111,0
2024-04-08 15:35:13-04:00,10.1,7158,0
2024-04-08 15:35:14-04:00,10,7169,0
2024-04-08 15:35:15-04:00,10,7182,0
2024-04-08 15:35:16-04:00,10,7182,0
2024-04-08 15:35:17-04:00,10,7181,0
2024-04-08 15:35:18-04:00,10,7184,0
2024-04-08 15:35:19-04:00,10.1,7172,0
2024-04-08 15:35:20-04:00,10,7182,0
2024-04-08 15:35:21-04:00,10,7185,0
2024-04-08 15:35:22-04:00,10.1,7221,0
2024-04-08 15:35:23-04:00,10,7238,0
2024-04-08 15:35:24-04:00,10,7298,0
2024-04-08 15:35:25-04:00,10,7328,0
2024-04-08 15:35:26-04:00,10,7328,0
2024-04-08 15:35:27-04:00,10,7413,0
2024-04-08 15:35:28-04:00,10.1,7461,0
2024-04-08 15:35:29-04:00,10.1,7502,0
2024-04-08 15:35:30-04:00,10,7539,0
2024-04-08 15:35:31-04:00,10.1,7578,0
2024-04-08 15:35:32-04:00,10.1,7625,0
2024-04-08 15:35:33-04:00,10.1,7674,0
2024-04-08 15:35:34-04:00,10.1,7683,0
2024-04-08 15:35:35-04:00,10.1,7714,0
2024-04-08 15:35:36-04:00,10.1,7724,0
2024-04-08 15:35:37-04:00,10.1,7738,0
2024-04-08 15:35:38-04:00,10.1,7749,0
2024-04-08 15:35:39-04:00,10.1,7805,0
2024-04-08 15:35:40-04:00,10.1,7857,0
2024-04-08 15:35:41-04:00,10.1,7887,0
2024-04-08 15:35:42-04:00,10.1,7887,0
2024-04-08 15:35:43-04:00,10.1,7899,0
2024-04-08 15:35:44-04:00,10.1,7906,0
2024-04-08 15:35:45-04:00,10.1,7938,0
2024-04-08 15:35:46-04:00,10.1,7964,0
2024-04-08 15:35:47-04:00,10.1,8000,0
2024-04-08 15:35:48-04:00,10.1,8015,0
2024-04-08 15:35:49-04:00,10.2,8034,0
2024-04-08 15:35:50-04:00,10.1,8043,0
2024-04-08 15:35:51-04:00,10.1,8063,0
2024-04-08 15:35:52-04:00,10.1,8076,0
2024-04-08 15:35:53-04:00,10.1,8106,0
2024-04-08 15:35:54-04:00,10.2,8139.5,0
2024-04-08 15:35:55-04:00,10.2,8179,0
2024-04-08 15:35:56-04:00,10.2,8242,0
2024-04-08 15:35:57-04:00,10.2,8286,0
2024-04-08 15:35:58-04:00,10.2,8336,0
2024-04-08 15:35:59-04:00,10.2,8378,0
2024-04-08 15:36:00-04:00,10.2,8378,0
2024-04-08 15:36:01-04:00,10.2,8428,0
2024-04-08 15:36:02-04:00,10.2,8465,0
2024-04-08 15:36:03-04:00,10.2,8489,0
2024-04-08 15:36:04-04:00,10.2,8521,0
2024-04-08 15:36:05-04:00,10.2,8577,0
2024-04-08 15:36:06-04:00,10.2,8625,0
2024-04-08 15:36:07-04:00,10.2,8684,0
2024-04-08 15:36:08-04:00,10.2,8738,0
2024-04-08 15:36:09-04:00,10.2,8788,0
2024-04-08 15:36:10-04:00,10.2,8836,0
2024-04-08 15:36:11-04:00,10.2,8910,0
2024-04-08 15:36:12-04:00,10.2,8947,0
2024-04-08 15:36:13-04:00,10.2,8947,0
2024-04-08 15:36:14-04:00,10.2,9009.5,0
2024-04-08 15:36:15-04:00,10.2,9094,0
2024-04-08 15:36:16-04:00,10.2,9136,0
2024-04-08 15:36:17-04:00,10.2,9167,0
2024-04-08 15:36:18-04:00,10.2,9214.5,0
2024-04-08 15:36:19-04:00,10.3,9263,0
2024-04-08 15:36:20-04:00,10.3,9282,0
2024-04-08 15:36:21-04:00,10.3,9294,0
2024-04-08 15:36:22-04:00,10.3,9310,0
2024-04-08 15:36:23-04:00,10.3,9310,0
2024-04-08 15:36:24-04:00,10.3,9304,0
2024-04-08 15:36:25-04:00,10.3,9333,0
2024-04-08 15:36:26-04:00,10.3,9352,0
2024-04-08 15:36:27-04:00,10.3,9349,0
2024-04-08 15:36:28-04:00,10.3,9387,0
2024-04-08 15:36:29-04:00,10.3,9446,0
2024-04-08 15:36:30-04:00,10.3,9503,0
2024-04-08 15:36:31-04:00,10.3,9552,0
2024-04-08 15:36:32-04:00,10.3,9540,0
2024-04-08 15:36:33-04:00,10.3,9461,0
2024-04-08 15:36:34-04:00,10.3,9378,0
2024-04-08 15:36:35-04:00,10.3,9332,0
2024-04-08 15:36:36-04:00,10.3,9347,0
2024-04-08 15:36:37-04:00,10.3,9443,0
2024-04-08 15:36:38-04:00,10.3,9562.5,0
2024-04-08 15:36:39-04:00,10.3,9716,0
2024-04-08 15:36:40-04:00,10.3,9716,0
2024-04-08 15:36:41-04:00,10.3,9786,0
2024-04-08 15:36:42-04:00,10.3,9835,0
2024-04-08 15:36:43-04:00,10.3,9883,0
2024-04-08 15:36:44-04:00,10.3,9886,0
2024-04-08 15:36:45-04:00,10.3,9872,0
2024-04-08 15:36:46-04:00,10.3,9890,0
2024-04-08 15:36:47-04:00,10.4,9963,0
2024-04-08 15:36:48-04:00,10.3,10003,0
2024-04-08 15:36:49-04:00,10.3,10038,0
2024-04-08 15:36:50-04:00,10.4,10055,0
2024-04-08 15:36:51-04:00,10.4,10091.5,0
2024-04-08 15:36:52-04:00,10.4,10116,0
2024-04-08 15:36:53-04:00,10.4,10154,0
2024-04-08 15:36:54-04:00,10.4,10247,0
2024-04-08 15:36:55-04:00,10.4,10318,0
2024-04-08 15:36:56-04:00,10.4,10348,0
2024-04-08 15:36:57-04:00,10.4,10348,0
2024-04-08 15:36:58-04:00,10.4,10388,0
2024-04-08 15:36:59-04:00,10.4,10417,0
2024-04-08 15:37:00-04:00,10.4,10470,0
2024-04-08 15:37:01-04:00,10.4,10492,0
2024-04-08 15:37:02-04:00,10.4,10518,0
2024-04-08 15:37:03-04:00,10.4,10538,0
2024-04-08 15:37:04-04:00,10.4,10578,0
2024-04-08 15:37:05-04:00,10.4,10639,0
2024-04-08 15:37:06-04:00,10.4,10639,0
2024-04-08 15:37:07-04:00,10.4,10710,0
2024-04-08 15:37:08-04:00,10.4,10743,0
2024-04-08 15:37:09-04:00,10.4,10781,0
2024-04-08 15:37:10-04:00,10.4,10790,0
2024-04-08 15:37:11-04:00,10.4,10844.5,0
2024-04-08 15:37:12-04:00,10.5,10954,0
2024-04-08 15:37:13-04:00,10.5,11002,0
2024-04-08 15:37:14-04:00,10.4,11055,0
2024-04-08 15:37:16-04:00,10.4,11098,0
2024-04-08 15:37:17-04:00,10.4,11136,0
2024-04-08 15:37:18-04:00,10.5,11170,0
2024-04-08 15:37:19-04:00,10.5,11242,0
2024-04-08 15:37:20-04:00,10.5,11270,0
2024-04-08 15:37:21-04:00,10.5,11331,0
2024-04-08 15:37:22-04:00,10.5,11367,0
2024-04-08 15:37:23-04:00,10.5,11400,0
2024-04-08 15:37:24-04:00,10.5,11448,0
2024-04-08 15:37:25-04:00,10.5,11484,0
2024-04-08 15:37:26-04:00,10.5,11523,0
2024-04-08 15:37:27-04:00,10.5,11579,0
2024-04-08 15:37:28-04:00,10.5,11606,0
2024-04-08 15:37:29-04:00,10.5,11661,0
2024-04-08 15:37:30-04:00,10.5,11686.5,0
2024-04-08 15:37:31-04:00,10.5,11728,0
2024-04-08 15:37:32-04:00,10.5,11776,0
2024-04-08 15:37:33-04:00,10.5,11821,0
2024-04-08 15:37:34-04:00,10.5,11821,0
2024-04-08 15:37:35-04:00,10.5,11831,0
2024-04-08 15:37:36-04:00,10.5,11831,0
2024-04-08 15:37:37-04:00,10.5,11877,0
2024-04-08 15:37:38-04:00,10.6,11923,0
2024-04-08 15:37:39-04:00,10.6,11981,0
2024-04-08 15:37:40-04:00,10.6,12009,0
2024-04-08 15:37:41-04:00,10.6,12056,0
2024-04-08 15:37:42-04:00,10.6,12104,0
2024-04-08 15:37:43-04:00,10.6,12152,0
2024-04-08 15:37:44-04:00,10.6,12208,0
2024-04-08 15:37:45-04:00,10.6,12336,0
2024-04-08 15:37:46-04:00,10.6,12377,0
2024-04-08 15:37:47-04:00,10.6,12449,0
2024-04-08 15:37:48-04:00,10.7,12488,0
2024-04-08 15:37:49-04:00,10.7,12502,0
2024-04-08 15:37:50-04:00,10.7,12506,0
2024-04-08 15:37:51-04:00,10.7,12540,0
2024-04-08 15:37:52-04:00,10.7,12573,0
2024-04-08 15:37:53-04:00,10.8,12606,0
2024-04-08 15:37:54-04:00,10.7,12642,0
2024-04-08 15:37:55-04:00,10.7,12642,0
2024-04-08 15:37:56-04:00,10.7,12682,0
2024-04-08 15:37:57-04:00,10.7,12729,0
2024-04-08 15:37:58-04:00,10.7,12764,0
2024-04-08 15:37:59-04:00,10.7,12804,0
2024-04-08 15:38:00-04:00,10.8,12851,0
2024-04-08 15:38:01-04:00,10.8,12889,0
2024-04-08 15:38:02-04:00,10.8,12911,0
2024-04-08 15:38:03-04:00,10.8,13014,0
2024-04-08 15:38:04-04:00,10.8,13052,0
2024-04-08 15:38:05-04:00,10.8,13133,0
2024-04-08 15:38:06-04:00,10.8,13147,0
2024-04-08 15:38:07-04:00,10.8,13161,0
2024-04-08 15:38:08-04:00,10.8,13179,0
2024-04-08 15:38:09-04:00,10.8,13168,0
2024-04-08 15:38:10-04:00,10.8,13204,0
2024-04-08 15:38:11-04:00,10.8,13204,0
2024-04-08 15:38:12-04:00,10.8,13264,0
2024-04-08 15:38:13-04:00,10.8,13384,0
2024-04-08 15:38:14-04:00,10.9,13464,0
2024-04-08 15:38:15-04:00,10.9,13525,0
2024-04-08 15:38:16-04:00,10.9,13589,0
2024-04-08 15:38:17-04:00,10.9,13670,0
2024-04-08 15:38:18-04:00,10.9,13713,0
2024-04-08 15:38:19-04:00,10.9,13785,0
2024-04-08 15:38:20-04:00,10.9,13826,0
2024-04-08 15:38:21-04:00,10.9,13864,0
2024-04-08 15:38:22-04:00,10.9,13888,0
2024-04-08 15:38:23-04:00,10.9,13881,0
2024-04-08 15:38:24-04:00,11,13901,0
2024-04-08 15:38:25-04:00,11,13959,0
2024-04-08 15:38:26-04:00,11,13968,0
2024-04-08 15:38:27-04:00,11,14007,0
2024-04-08 15:38:28-04:00,11,14059.5,0
2024-04-08 15:38:29-04:00,11,14107,0
2024-04-08 15:38:30-04:00,11,14156,0
2024-04-08 15:38:31-04:00,11,14156,0
2024-04-08 15:38:32-04:00,11,14192,0
2024-04-08 15:38:33-04:00,11,14210,0
2024-04-08 15:38:34-04:00,11,14205,0
2024-04-08 15:38:35-04:00,11.1,14189,0
2024-04-08 15:38:36-04:00,11.1,14191,0
2024-04-08 15:38:37-04:00,11.1,14235,0
2024-04-08 15:38:38-04:00,11.1,14291,0
2024-04-08 15:38:39-04:00,11.1,14373,0
2024-04-08 15:38:40-04:00,11.1,14402,0
2024-04-08 15:38:41-04:00,11.1,14438,0
2024-04-08 15:38:42-04:00,11.1,14446,0
2024-04-08 15:38:43-04:00,11.1,14502,0
2024-04-08 15:38:44-04:00,11.1,14473,0
2024-04-08 15:38:45-04:00,11.1,14458,0
2024-04-08 15:38:46-04:00,11.1,14485,0
2024-04-08 15:38:47-04:00,11.2,14476,0
2024-04-08 15:38:48-04:00,11.2,14479,0
2024-04-08 15:38:49-04:00,11.2,14493,0
2024-04-08 15:38:50-04:00,11.2,14497,0
